Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW
2015-06-08 00:00:00+05:30,150.7822455009279,150.7822455009279,147.20165854676588,149.36492919921875,553770,0.0,0.0,BAJAJFINSV,,,,82.71381684265137,149.36492919921875,149.36492919921875
2015-06-09 00:00:00+05:30,151.01599044492005,159.79834700870614,145.56057658687476,155.4668426513672,371370,0.0,0.0,BAJAJFINSV,149.36492919921875,6.1019134521484375,4.08523840560315,57.73572135543823,155.4668426513672,149.36492919921875
2015-06-10 00:00:00+05:30,156.1531281305504,156.89908256429507,153.16931039557173,154.28326416015625,555620,0.0,0.0,BAJAJFINSV,155.4668426513672,-1.1835784912109375,-0.7613060579515982,85.72286723266602,155.4668426513672,149.36492919921875
2015-06-11 00:00:00+05:30,155.6508592531513,155.6508592531513,152.1846567775208,153.15440368652344,659300,0.0,0.0,BAJAJFINSV,154.28326416015625,-1.1288604736328125,-0.7316804449126644,100.9746983505249,155.4668426513672,149.36492919921875
2015-06-12 00:00:00+05:30,149.3003011031631,152.17968960370217,148.29575454816995,149.31024169921875,320530,0.0,0.0,BAJAJFINSV,153.15440368652344,-3.844161987304687,-2.5099911558357286,47.858411771850584,155.4668426513672,149.31024169921875
2015-06-15 00:00:00+05:30,149.39477565931395,151.67241641077138,147.09226065536188,149.1162872314453,101610,0.0,0.0,BAJAJFINSV,149.31024169921875,-0.1939544677734375,-0.1299003106325106,15.15170594558716,155.4668426513672,149.1162872314453
2015-06-16 00:00:00+05:30,149.19585380344387,150.6628883107469,146.69938343347215,148.69357299804688,143960,0.0,0.0,BAJAJFINSV,149.1162872314453,-0.4227142333984375,-0.2834795857962432,21.405926768798828,155.4668426513672,148.69357299804688
2015-06-17 00:00:00+05:30,150.1854872977674,150.85684929946095,147.75864653173866,149.22071838378906,3990730,0.0,0.0,BAJAJFINSV,148.69357299804688,0.5271453857421875,0.3545179358553121,595.4995974757385,155.4668426513672,148.69357299804688
2015-06-18 00:00:00+05:30,150.18549135424084,153.66661201476958,149.19088545123262,150.9264678955078,157500,0.0,0.0,BAJAJFINSV,149.22071838378906,1.70574951171875,1.1431050126240767,23.77091869354248,155.4668426513672,148.69357299804688
2015-06-19 00:00:00+05:30,151.61274949511034,151.96583034382112,149.9865742954452,150.9463653564453,164050,0.0,0.0,BAJAJFINSV,150.9264678955078,0.0198974609375,0.0131835464083581,24.762751236724853,155.4668426513672,148.69357299804688
2015-06-22 00:00:00+05:30,151.87631977953083,151.87631977953083,150.18549276384354,150.8817138671875,2239910,0.0,0.0,BAJAJFINSV,150.9463653564453,-0.0646514892578125,-0.0428307691312369,337.96145970825194,155.4668426513672,148.69357299804688
2015-06-23 00:00:00+05:30,150.9811655918114,154.0395754343894,150.7822474643189,151.737060546875,1053780,0.0,0.0,BAJAJFINSV,150.8817138671875,0.8553466796875,0.566898836024896,159.89747966308593,155.4668426513672,148.69357299804688
2015-06-24 00:00:00+05:30,153.6566447109782,154.16388816981097,149.0913928755675,149.3798370361328,210990,0.0,0.0,BAJAJFINSV,151.737060546875,-2.3572235107421875,-1.5534922729137672,31.51765181625366,155.4668426513672,148.69357299804688
2015-06-25 00:00:00+05:30,148.85768666934615,150.8817133361974,147.59951080171894,150.30484008789062,563050,0.0,0.0,BAJAJFINSV,149.3798370361328,0.9250030517578124,0.6192288531778675,84.62914021148681,155.4668426513672,148.69357299804688
2015-06-26 00:00:00+05:30,149.30529105791922,151.49839919582524,147.96754472089842,149.25057983398438,1398710,0.0,0.0,BAJAJFINSV,150.30484008789062,-1.05426025390625,-0.7014147071310359,208.7582785195923,155.4668426513672,148.69357299804688
2015-06-29 00:00:00+05:30,142.7408725784062,154.15398194693466,142.7408725784062,150.63804626464844,663200,0.0,0.0,BAJAJFINSV,149.25057983398438,1.3874664306640625,0.9296221376207586,99.90315228271484,155.4668426513672,148.69357299804688
2015-06-30 00:00:00+05:30,149.29529826719514,153.16929207926364,149.29529826719514,152.38356018066406,157910,0.0,0.0,BAJAJFINSV,150.63804626464844,1.745513916015625,1.1587470491677905,24.06288798812866,155.4668426513672,148.69357299804688
2015-07-01 00:00:00+05:30,151.94096017747924,155.15851066925018,151.94096017747924,154.9197998046875,275780,0.0,0.0,BAJAJFINSV,152.38356018066406,2.5362396240234375,1.6643787696103851,42.72378239013672,155.4668426513672,148.69357299804688
